ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
603400.SH,20250627,54.92,60.41,54.0,57.84,58.8,-0.96,-1.6327,111315.86,628979.242
603400.SH,20250626,60.51,73.66,58.8,58.8,78.81,-20.01,-25.3902,154312.74,1002944.656
603400.SH,20250625,48.0,97.0,47.65,78.81,49.93,28.88,57.841,170779.14,990280.271
603400.SH,20250624,46.96,56.8,46.88,49.93,47.11,2.82,5.986,137194.65,691524.198
603400.SH,20250623,46.15,50.23,46.15,47.11,53.87,-6.76,-12.5487,126893.69,601112.175
603400.SH,20250620,61.0,69.65,53.59,53.87,19.88,33.99,170.9759,159385.57,1003135.777
